gen,f_pos,f_neg,d,m_pos,m_neg,jadrowy
Slc23a2,0.9821616955979668,0.972933784436926,0.009227911161040825,2.9692092995635266,2.237303303751212,False
Gm14051,0.17128608420446917,0.1535363299500564,0.017749754254412775,0.0,0.0,False
Tmem230,0.22173204181452,0.19735782181408087,0.024374220000439123,0.0,0.0,False
Pcna,0.08736932962501198,0.07249879168680522,0.014870537938206765,0.0,0.0,False
AV099323,0.11527764457658003,0.10584823586273562,0.009429408713844414,0.0,0.0,False
Cds2,0.5727438381125923,0.652005799903335,-0.07926196179074263,0.29004002552352226,0.39662079086185703,False
Gpcpd1,0.6749784214059653,0.689544063154503,-0.014565641748537694,0.41169205434335115,0.4763038818766373,False
AU019990,0.017838304402033184,0.018044143708715966,-0.00020583930668278266,0.0,0.0,False
1110034G24Rik,0.30679965474249543,0.27307878202029967,0.03372087272219576,0.0,0.0,False
Chgb,0.38803107317540997,0.3276945384243596,0.060336534751050386,0.0,0.0,False
Trmt6,0.4813465042677664,0.449170291606251,0.03217621266151538,0.0,0.0,False
Mcm8,0.1624628368658291,0.148219751893024,0.014243084972805103,0.0,0.0,False
Crls1,0.1919056296154215,0.17705816014177542,0.014847469473646097,0.0,0.0,False
Hao1,0.012851251558454013,0.013533107781536975,-0.0006818562230829616,0.0,0.0,False
Tmx4,0.7747194782775487,0.7604317705816014,0.014287707695947338,0.6225293366949918,0.6144770800049157,False
Plcb1,0.7684856622230747,0.9977444820364105,-0.22925881981333585,1.3889853462045976,9.505703422053232,False
4930545L23Rik,0.19804354080751893,0.5453520219107459,-0.347308481103227,0.0,0.2797359292827571,False
9630028H03Rik,0.46063105399443754,0.9779281456420171,-0.5172970916475796,0.0,5.865700951263676,False
Plcb4,0.9180013426680733,0.9991944578701466,-0.08119311520207328,3.1302578549908047,10.688376958588224,False
Gm14211,0.6331639014098015,0.9502174963750604,-0.31705359496525887,0.40196157247367154,1.8221574344023324,False
Pak7,0.5676608804066366,0.7314322539068794,-0.16377137350024273,0.30454379339749055,0.5828015269400006,False
Ankef1,0.1147022154023209,0.10310939262123409,0.011592822781086809,0.0,0.0,False
Snap25,0.9874364630286756,0.9917834702754954,-0.004347007246819801,3.1145101567636777,3.4584790377742767,False
Mkks,0.3225280521722451,0.3186724665700016,0.0038555856022435275,0.0,0.0,False
Slx4ip,0.4841277452766855,0.4506202674399871,0.033507477836698385,0.0,0.0,False
Gm14064,0.0609954924714683,0.06508780409215402,-0.004092311620685719,0.0,0.0,False
Btbd3,0.49103289536779515,0.41775414854196874,0.07327874682582641,0.0,0.0,False
Gm14061,0.06905150091109619,0.05155469631061704,0.017496804600479143,0.0,0.0,False
Sptlc3,0.06377673348038745,0.07008216529724505,-0.006305431816857596,0.0,0.0,False
Ism1,0.018413733576292318,0.016110842597067826,0.0023028909792244916,0.0,0.0,False
Tasp1,0.8064639877241776,0.7934589979055905,0.01300498981858711,0.6757213325224677,0.6704210244033253,False
Esf1,0.6583868802148269,0.652972450459159,0.005414429755667971,0.3814464449191334,0.39257252777450635,False
Ndufaf5,0.4443272273904287,0.4248429192846786,0.01948430810575008,0.0,0.0,False
Sel1l2,0.14874844154598638,0.14338649911390366,0.005361942432082711,0.0,0.0,False
Macrod2,0.9992327611009878,0.9995166747220879,-0.0002839136211001403,17.33102253032929,16.1894161691794,False
Flrt3,0.9063968543205141,0.9092959561785081,-0.002899101857994024,1.102779003087781,1.1059092417148966,False
Macrod2os2,0.09389086026661551,0.07765426131786693,0.016236598948748585,0.0,0.0,False
Macrod2os1,0.8010933154310923,0.7836313839213791,0.017461931509713202,0.746268656716418,0.6829668078131402,False
Kif16b,0.5698666922412966,0.5885290800708877,-0.018662387829591065,0.29551700700375305,0.3237188825224175,False
Snrpb2,0.09110961925769637,0.08570968261640084,0.005399936641295525,0.0,0.0,False
Pcsk2os1,0.030977270547616766,0.006605445464797809,0.024371825082818956,0.0,0.0,False
Pcsk2,0.45401361849045746,0.13597551151925247,0.318038106971205,0.0,0.0,False
Pcsk2os2,0.05667977366452479,0.010794264540035443,0.04588550912448935,0.0,0.0,False
Dstn,0.37153543684664814,0.3351055260190108,0.03642991082763736,0.0,0.0,False
Rrbp1,0.5779227006809246,0.45335911068148865,0.1245635899994359,0.30129557095510695,0.0,False
Banf2,0.4592883859211662,0.33526663444498145,0.12402175147618477,0.0,0.0,False
Snx5,0.48297688692816726,0.44675366521669085,0.036223221711476405,0.0,0.0,False
Mgme1,0.07845017742399539,0.07201546640889318,0.006434711015102207,0.0,0.0,False
Csrp2bp,0.39896422748633353,0.4061543418720799,-0.007190114385746349,0.0,0.0,False
Dzank1,0.5080080560084397,0.5234412759787337,-0.01543321997029401,0.21758997345402323,0.24121378778010952,False
Polr3f,0.3586841852881941,0.33848880296439504,0.020195382323799083,0.0,0.0,False
Rbbp9,0.11441450081519133,0.10343160947317545,0.010982891342015882,0.0,0.0,False
Sec23b,0.36693200345257504,0.34654422426292897,0.02038777918964607,0.0,0.0,False
Gm561,0.2748633355711135,0.28596745609795393,-0.011104120526840455,0.0,0.0,False
Dtd1,0.820849717080656,0.809730948928629,0.011118768152027059,0.7634753397465261,0.7735746886361878,False
Slc24a3,0.08353313512995109,0.09038182696955051,-0.006848691839599422,0.0,0.0,False
Rin2,0.09226047760621464,0.10198163363943934,-0.009721156033224695,0.0,0.0,False
Naa20,0.7609091780953294,0.7407765426131787,0.020132635482150718,0.5464630181152491,0.5460303592879764,False
Crnkl1,0.18327419200153447,0.1638472692121798,0.019426922789354678,0.0,0.0,False
Cfap61,0.10338544164189124,0.1000483325277912,0.0033371091141000397,0.0,0.0,False
Ralgapa2,0.9759278795434928,0.9816336394393427,-0.005705759895849871,2.4354603019970775,2.4441909727880073,False
A930019D19Rik,0.12678622806176273,0.12502013855324634,0.0017660895085163941,0.0,0.0,False
Kiz,0.17675266135993095,0.2680844208152086,-0.09133175945527766,0.0,0.0,False
Xrn2,0.7139157955308334,0.6900273884324151,0.02388840709841833,0.47243350498417347,0.45417385775274777,False
Nkx2-2os,0.011316773760429654,0.014983083615273078,-0.0036663098548434248,0.0,0.0,False
Pax1,0.014865253668360986,0.020782986950217495,-0.005917733281856508,0.0,0.0,False
9030622O22Rik,0.038361944950608996,0.03721604639922668,0.0011458985513823142,0.0,0.0,False
Nxt1,0.29912726575237364,0.31222812953117446,-0.01310086377880082,0.0,0.0,False
Gzf1,0.17205332310348134,0.16191396810053166,0.010139355002949685,0.0,0.0,False
Napb,0.3437230267574566,0.3373610439826003,0.0063619827748562785,0.0,0.0,False
Cst3,0.5908698571017551,0.5229579507008216,0.06791190640093347,0.3185220576524925,0.24164511997680205,False
Gm14133,0.40107413445861706,0.34751087481875303,0.053563259639864025,0.0,0.0,False
Syndig1,0.997602378440587,0.9990333494441759,-0.00143097100358891,15.068134171907758,10.520275439938791,False
Zfp120,0.19718039704613025,0.1623972933784437,0.034783103667686555,0.0,0.0,False
Zfp937,0.11959336338352354,0.09747059771226035,0.022122765671263186,0.0,0.0,False
3300002I08Rik,0.4361753140884243,0.3861768970517158,0.04999841703670849,0.0,0.0,False
Gm10130,0.4119113839071641,0.37248268084420816,0.03942870306295593,0.0,0.0,False
Zfp442,0.1778076148460727,0.15691960689544063,0.02088800795063206,0.0,0.0,False
Apmap,0.4383811259230843,0.4469147736426615,-0.008533647719577209,0.0,0.0,False
Platr15,0.06320130430612832,0.046721443531496695,0.01647986077463162,0.0,0.0,False
Entpd6,0.30507336721971806,0.28741743193169,0.017655935288028057,0.0,0.0,False
Pygb,0.24321473098686103,0.24117931367810536,0.0020354173087556715,0.0,0.0,False
Abhd12,0.7785556727726096,0.7702593845658128,0.008296288206796842,0.6172648992315052,0.5964451866873435,False
Gins1,0.16342188548959433,0.17480264217818592,-0.011380756688591592,0.0,0.0,False
Ninl,0.7729931907547712,0.7939423231835026,-0.02094913242873131,0.6189267809618123,0.6988120195667366,False
Nsfl1c,0.16217512227869954,0.1364588367971645,0.02571628548153504,0.0,0.0,False
Gm14167,0.0601323487100796,0.053165780570323826,0.006966568139755776,0.0,0.0,False
Fkbp1a,0.7779802435983504,0.7841147091992912,-0.006134465600940775,0.6371455877668047,0.6508298080052066,False
Sdcbp2,0.014865253668360986,0.014821975189302401,4.327847905858523e-05,0.0,0.0,False
Snph,0.8686103385441641,0.892379571451587,-0.023769232907422833,0.8852691218130312,1.0173146961281003,False
Tmem74bos,0.11393497650330872,0.0771709360399549,0.036764040463353825,0.0,0.0,False
Tmem74b,0.08266999136856239,0.07749315289189625,0.00517683847666614,0.0,0.0,False
Psmf1,0.28291934401074137,0.28580634767198326,-0.0028870036612418937,0.0,0.0,False
Scrt2,0.07173683705763882,0.07024327372321572,0.0014935633344231036,0.0,0.0,False
